time,touch0,touch1,touch2,touch3,touch4,touch5,touch6,touch7,touch8,touch9,touch10,touch11,touch12,touch13,touch14,touch15,touch16,touch17,touch18,touch19,touch20,touch21,touch22,touch23,touch24,touch25,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,vibration0,vibration1,vibration2,vibration3,vibration4,vibration5,vibration6,vibration7,vibration8,vibration9,vibration10,vibration11,vibration12
8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,24,3,4,6,2,3,6,5,556,0,8,0,530,521,0,440,1,554,547,12,25
8863,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,2,3,4,6,2,4,5,6,475,0,6,0,462,449,0,366,0,474,459,12,12
8864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,6,6,2,4,4,6,1,3,6,6,69,0,1,18,61,62,0,339,0,65,75,1,19
8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,6,2,3,3,6,2,3,6,6,9,0,0,4,8,298,0,359,1,14,12,0,50
8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,3,3,4,6,2,3,7,6,0,0,0,10,1,267,0,48,0,1,152,0,6
8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,7,2,4,4,4,1,3,6,7,0,0,0,2,0,35,0,6,0,0,132,0,0
8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,1,3,4,6,2,3,5,7,0,0,0,0,0,4,0,1,0,0,18,0,0
8869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,1,2,4,6,2,4,5,6,0,0,0,0,2,1,0,0,0,0,3,0,0
8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,1,3,4,5,2,3,6,6,0,0,0,0,2,2,0,0,0,0,0,0,0
8871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,4,4,5,2,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
8872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,5,2,3,3,6,1,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,7,2,3,5,5,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,1,3,4,6,2,4,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0
8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,6,1,3,4,5,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,1,3,4,6,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,2,3,5,6,1,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,5,2,3,4,6,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,1,3,4,6,2,5,5,6,0,0,0,0,0,0,1,0,0,1,0,0,0
8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,7,2,4,4,5,1,2,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0
8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,6,4,3,4,6,2,3,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0
8882,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,1,3,4,6,3,3,6,7,1,0,0,0,534,1,0,459,0,384,1,0,148
8883,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,1,3,4,6,2,2,6,6,0,0,0,461,462,1,0,12,0,111,0,0,128
8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,5,1,2,4,5,2,4,6,7,1,0,0,398,64,1,0,407,0,427,1,1,17
8885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,5,2,3,4,6,2,3,6,7,0,0,0,54,7,0,0,56,0,36,0,0,2
8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,6,2,3,3,7,2,4,6,6,0,0,0,7,0,0,0,5,0,27,0,0,0
8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,2,3,4,6,1,3,6,6,0,0,0,1,0,0,0,0,0,4,0,0,0
8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,5,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,2,3,3,6,2,3,7,6,0,0,0,1,0,1,0,0,0,0,0,1,0
8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,5,5,2,4,4,7,3,3,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0
8891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,3,5,6,2,3,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0
8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,5,3,6,2,3,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0
8893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,4,4,5,2,3,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0
8894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,5,3,4,4,4,3,2,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0
8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,5,1,3,4,5,3,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0
8896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,1,5,4,6,1,3,7,7,0,0,0,0,0,0,0,0,0,1,0,1,0
8897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,5,2,3,4,6,1,3,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0
8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,7,3,4,4,5,1,2,7,5,0,0,0,0,0,0,0,0,1,1,0,0,0
8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,7,2,5,4,5,1,4,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0
8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,4,3,4,6,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,1,4,4,6,1,3,5,5,11,0,2,1,78,3,0,402,0,1,2,0,2
8902,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,3,4,4,6,2,1,7,5,9,0,1,0,66,3,1,143,0,0,2,0,1
8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,2,3,5,6,1,3,6,7,1,0,368,0,10,145,1,408,0,6,0,0,1
8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,1,3,5,5,2,3,6,6,0,0,209,0,0,125,0,118,0,7,0,0,0
8905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,5,3,3,3,5,2,3,5,6,0,0,138,0,3,18,1,16,0,0,99,1,0
8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,5,2,3,3,7,1,2,5,7,1,0,2,0,3,3,0,2,0,0,84,0,0
8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,3,3,4,5,2,4,5,6,1,0,2,0,0,528,0,0,0,0,12,1,0
8908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,5,1,2,4,5,2,3,6,6,0,0,17,0,0,456,0,0,0,0,1,0,0
8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,1,4,5,6,1,3,5,5,0,1,3,0,0,62,0,0,0,0,1,0,0
8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,7,1,3,4,6,1,3,7,5,0,1,0,0,1,6,0,1,0,0,1,0,0
8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,1,3,4,5,3,4,6,6,0,0,0,0,0,2,1,0,0,0,0,0,0
8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,2,3,4,5,2,1,5,6,1,0,0,4,0,0,1,0,0,0,0,0,0
8913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,5,1,2,5,5,2,4,6,6,1,0,0,2,0,0,1,0,0,0,0,0,0
8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,6,7,2,3,5,5,2,3,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0
8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,2,3,4,5,1,3,6,7,1,1,0,0,0,0,0,0,0,1,0,0,0
8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,6,2,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
8917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,1,3,3,5,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,3,3,6,2,3,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1
8919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,1,3,4,6,0,2,6,6,0,0,1,0,0,0,1,0,0,1,0,0,0
8920,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,2,3,4,6,2,4,6,7,128,0,1,62,251,394,0,548,0,11,1,0,0
8921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,4,5,1,2,6,6,110,0,1,51,216,341,0,63,0,9,0,1,138
8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,2,4,3,7,2,4,7,6,15,0,0,78,29,45,0,527,0,1,0,0,118
8923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,6,2,3,3,7,1,2,5,7,2,1,0,77,4,7,0,73,0,555,0,0,17
8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,5,2,3,4,5,2,3,6,7,0,1,0,9,2,0,0,9,0,77,0,0,2
8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,6,3,3,6,6,1,0,0,2,1,1,0,1,0,9,1,0,0
8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,6,2,5,4,6,2,2,6,6,0,0,0,0,0,0,0,0,0,1,1,0,1
8927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,7,2,3,4,6,2,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,1
8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,2,3,4,6,1,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
8929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,2,3,4,6,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,4,4,6,1,3,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0
8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,1,3,4,5,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,3,3,4,5,2,4,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0
8933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,5,2,3,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0
8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,6,2,3,4,5,2,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1
8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,4,5,6,2,3,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0
8936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,6,6,2,4,5,5,0,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0
8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,3,4,6,2,3,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0
8938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,6,2,3,5,6,2,3,7,6,1,0,0,0,0,1,0,0,0,0,0,0,0
8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,4,4,4,7,3,3,7,5,0,0,0,0,0,1,0,0,1,0,0,1,0
8940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,2,3,4,6,1,2,5,7,52,1,1,0,439,25,0,0,0,521,21,1,1
8941,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,5,5,1,3,6,7,44,0,1,0,72,92,0,548,0,74,6,1,2
8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,5,2,3,4,6,2,3,7,6,6,0,0,0,317,100,1,472,0,37,8,0,0
8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,1,4,4,5,2,3,6,5,1,0,0,0,42,16,2,346,0,4,5,0,0
8944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,2,3,4,5,2,3,5,6,1,0,0,1,4,1,0,363,0,5,0,0,0
8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,3,3,4,6,2,4,6,6,0,1,0,1,2,1,0,49,0,2,0,0,0
8946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,5,6,2,4,6,6,0,0,0,1,1,0,0,7,0,0,0,0,0
8947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,5,2,3,3,6,2,3,6,5,1,0,0,10,4,0,1,0,0,0,0,0,0
8948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,3,6,2,3,6,5,0,0,0,519,3,0,1,0,0,0,0,0,0
8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,3,4,6,1,3,6,5,0,0,0,457,0,0,0,0,0,0,0,0,0
8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,4,4,6,2,2,6,5,0,0,0,62,2,0,0,0,0,0,0,0,0
8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,5,1,3,4,5,2,4,6,5,0,0,0,9,1,0,2,0,0,0,0,0,0
8952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,7,1,3,4,7,2,3,5,5,0,1,0,1,1,0,2,0,0,0,0,0,0
8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,7,2,3,4,6,2,3,7,6,0,1,0,0,0,0,1,1,1,1,0,0,0
8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,5,1,2,4,5,2,3,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,5,2,4,4,5,1,4,7,7,0,0,0,0,7,0,0,0,0,0,1,0,0
8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,5,2,4,4,5,1,4,5,6,0,0,0,0,7,1,0,0,0,0,0,0,0
8957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,6,2,3,4,5,2,3,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0
8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,2,3,4,6,2,3,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0
8959,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,7,1,3,4,5,1,3,5,5,0,0,11,0,0,38,1,389,0,2,0,0,0
8960,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,5,1,3,4,5,2,3,6,7,21,0,9,390,0,441,0,198,0,12,0,1,6
8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,2,4,4,6,2,3,5,7,18,1,1,338,0,413,0,506,0,0,0,0,6
8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,4,2,5,6,2,3,5,6,2,0,0,45,0,486,0,70,0,11,0,0,1
8963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,1,3,3,5,1,3,6,6,1,1,0,86,0,478,0,10,0,3,92,0,1
8964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,6,2,3,6,6,0,0,0,81,0,65,0,0,0,8,79,0,0
8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,5,3,4,4,6,2,4,6,6,0,0,0,11,0,8,0,0,0,8,11,0,0
8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,7,6,2,5,4,6,2,3,5,6,1,0,0,1,6,1,0,0,0,555,1,0,0
8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,3,4,6,1,3,7,6,1,0,0,0,6,0,1,0,0,76,2,1,0
8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,5,2,3,4,6,2,3,7,6,0,0,0,0,0,0,0,0,0,10,1,0,0
8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,3,4,6,2,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0
8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,6,2,4,5,6,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,7,1,3,4,6,2,3,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0
8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,2,4,3,5,1,4,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0
8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,2,2,3,6,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,6,1,2,4,5,2,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,2,3,5,6,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,6,2,3,4,6,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,1,3,3,6,1,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,6,2,3,4,6,2,3,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0
8979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,3,3,3,6,1,4,5,7,0,0,0,1,0,0,0,0,0,0,0,0,1
8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,7,2,3,4,6,2,3,6,7,220,0,515,147,1,57,0,548,0,496,0,0,14
8981,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,1,3,4,6,2,2,6,6,189,0,445,301,1,44,0,74,0,120,0,0,14
8982,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,5,2,3,4,6,1,4,6,6,26,2,58,386,0,9,0,537,0,532,150,0,1
8983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,4,4,6,2,3,5,7,3,0,10,54,1,6,0,73,0,483,129,0,0
8984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,5,3,5,4,6,3,3,6,6,1,0,2,7,0,7,0,10,0,66,15,28,1
8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,2,4,4,6,2,3,6,6,0,1,0,0,3,2,0,1,1,9,4,24,0
8986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,2,3,4,6,1,3,5,6,0,0,0,0,1,0,0,0,0,555,2,4,0
8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,5,2,4,4,5,2,3,7,6,0,0,0,0,2,0,0,0,0,77,1,0,0
8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,3,3,4,6,1,2,6,5,0,0,0,0,1,0,0,0,0,9,1,1,0
8989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,5,2,4,4,6,2,3,5,7,0,0,0,0,0,0,0,0,0,1,0,1,1
