time,touch0,touch1,touch2,touch3,touch4,touch5,touch6,touch7,touch8,touch9,touch10,touch11,touch12,touch13,touch14,touch15,touch16,touch17,touch18,touch19,touch20,touch21,touch22,touch23,touch24,touch25,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,vibration0,vibration1,vibration2,vibration3,vibration4,vibration5,vibration6,vibration7,vibration8,vibration9,vibration10,vibration11,vibration12
162,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,3,4,5,1,4,7,6,4,3,50,7,0,27,3,14,0,8,3,2,2
163,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,2,3,4,5,2,4,5,5,1,0,340,0,0,3,0,2,0,0,0,2,0
164,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,5,2,3,4,6,2,3,6,7,1,0,47,0,0,0,0,0,0,1,1,0,1
165,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,6,2,4,4,6,2,3,6,5,0,0,6,0,0,1,0,1,0,1,0,0,0
166,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,6,2,5,4,6,1,3,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0
167,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,3,5,6,2,3,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0
168,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,4,6,2,3,6,7,0,1,1,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,6,6,1,4,3,5,2,3,7,6,0,0,0,0,0,0,1,0,0,0,0,0,1
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,5,2,3,3,5,2,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,6,2,4,6,5,2,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,7,2,3,4,4,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,2,4,4,5,2,3,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,3,6,1,3,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,6,4,3,5,5,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,2,3,4,6,2,3,6,7,0,0,0,0,0,0,1,0,0,0,1,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,2,4,5,4,1,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,1,5,5,6,1,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,4,4,5,1,4,6,7,35,1,1,2,1,355,1,546,0,295,1,1,496
180,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,6,2,4,5,6,3,3,5,6,22,5,5,4,4,299,6,464,0,247,4,4,421
181,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,6,2,3,5,6,2,3,6,6,6,2,2,2,4,492,3,70,1,36,2,2,61
182,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,2,3,3,5,1,3,6,6,3,2,1,3,28,467,3,9,0,6,2,2,10
183,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,6,3,3,3,6,1,3,5,6,0,0,1,1,13,67,0,1,0,2,0,0,0
184,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,4,4,3,6,1,2,5,6,0,0,0,0,4,10,1,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,4,5,2,3,6,7,0,0,0,0,0,0,0,1,0,0,1,0,0
186,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,5,2,3,4,5,2,3,6,7,0,0,0,0,0,1,0,0,0,0,1,0,0
187,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,2,3,4,6,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,2,4,5,5,2,3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,4,4,5,1,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,3,3,4,5,2,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,5,2,3,5,6,2,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,1,4,5,5,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,2,3,4,6,3,3,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,3,5,2,4,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,4,6,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,6,2,4,5,7,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,7,2,3,3,6,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,5,1,3,5,5,2,2,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,6,2,3,5,6,2,3,5,5,5,2,1,414,9,455,0,534,0,0,1,3,2
200,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,3,3,4,5,2,3,6,6,76,4,200,350,1,165,6,461,0,5,5,3,4
201,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,4,5,1,3,5,5,68,3,171,53,0,246,3,62,0,0,2,3,13
202,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,5,6,2,3,7,6,11,1,25,8,0,35,2,8,0,5,2,3,16
203,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,2,5,4,6,2,3,6,7,0,0,3,1,0,5,0,1,0,0,1,0,3
204,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,5,1,3,4,6,2,5,6,6,0,0,0,1,0,1,0,0,0,0,0,0,1
205,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,4,4,4,6,2,3,7,6,0,0,0,0,0,1,1,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,6,1,3,4,7,1,3,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0
207,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,1,3,4,5,2,3,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0
208,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,1,4,4,5,3,3,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,6,2,4,5,6,1,3,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,2,3,4,5,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,4,5,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,6,2,3,4,5,2,4,6,5,0,0,0,0,1,0,0,0,0,1,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,6,1,3,5,5,3,4,6,6,0,0,1,0,0,0,0,0,1,1,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,2,3,4,6,3,3,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,5,1,3,5,7,2,2,6,5,0,0,1,0,0,1,0,0,0,0,1,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,3,5,2,3,5,7,0,0,0,0,1,1,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,5,2,3,3,6,2,5,6,5,0,0,0,0,1,0,0,0,0,1,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,1,4,4,6,2,3,7,5,0,2,0,2,0,49,2,531,0,20,275,0,12
219,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,2,4,4,5,2,2,5,6,6,6,6,55,0,341,5,58,0,5,230,6,56
220,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,4,4,4,1,3,6,5,0,0,0,41,0,297,0,409,0,13,31,9,54
221,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,6,2,3,5,6,2,4,5,7,3,3,2,10,1,75,3,55,0,6,7,11,9
222,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,2,3,4,5,3,3,6,6,0,1,2,3,0,13,1,8,0,0,1,2,3
223,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,5,2,3,3,4,1,4,6,6,0,1,2,1,2,0,0,0,0,0,1,0,1
224,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,4,3,4,1,3,7,6,0,1,1,0,3,1,0,0,0,1,1,1,0
225,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,3,6,2,2,6,6,0,0,1,0,0,0,0,0,0,0,1,1,0
226,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,2,3,5,6,2,4,5,5,0,0,1,0,15,0,0,0,0,0,1,0,0
227,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,4,4,3,5,3,3,6,6,0,0,0,0,16,0,0,0,0,0,1,0,0
228,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,5,2,3,3,5,3,3,5,6,0,2,2,0,2,2,1,0,0,60,2,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,7,2,5,4,6,1,3,6,5,0,0,0,0,0,1,0,0,0,53,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,6,3,3,3,6,3,3,6,5,0,1,0,1,0,0,1,0,0,7,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,2,3,4,6,2,2,7,7,0,0,0,0,0,0,1,0,1,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,2,3,4,5,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,4,4,6,1,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,7,2,3,4,7,2,3,7,7,0,0,1,0,1,0,0,0,0,0,0,0,1
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,6,1,3,4,7,3,4,6,7,1,0,0,0,1,0,0,0,1,1,0,2,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,5,2,3,4,5,2,3,6,7,2,0,1,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,3,3,5,7,1,5,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,2,4,4,6,2,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,7,1,4,5,4,1,4,6,7,5,6,543,6,3,6,8,470,0,43,8,6,24
240,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,2,3,4,4,2,2,6,7,1,0,464,0,8,1,3,405,0,32,2,0,16
241,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,7,2,3,4,5,2,4,6,6,1,1,65,2,7,1,1,56,0,545,2,3,4
242,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,6,1,3,6,5,2,1,10,1,9,1,1,7,0,476,9,1,1
243,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,4,7,1,3,6,5,0,1,1,0,1,0,0,1,0,65,9,0,0
244,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,1,4,3,6,2,5,6,6,0,0,0,0,0,0,0,0,0,10,1,0,0
245,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,5,2,4,4,6,3,1,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0
246,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,3,3,3,6,2,3,7,6,0,1,0,1,0,0,0,0,0,1,1,1,2
247,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,3,4,6,2,1,6,5,0,1,1,0,0,1,0,0,0,87,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,1,4,4,7,2,4,6,6,0,0,0,0,0,0,0,0,0,75,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,5,2,3,3,6,2,3,6,6,0,0,0,0,0,1,0,0,0,542,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,1,4,4,6,3,3,5,7,0,0,0,1,0,0,0,0,0,75,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,1,3,4,5,3,3,6,7,0,0,0,0,0,0,0,0,0,9,1,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,7,1,3,4,6,2,5,7,6,0,0,0,1,0,1,0,0,0,1,1,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,2,3,4,6,2,2,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,2,5,5,1,3,7,6,0,0,0,0,0,0,1,0,0,0,1,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,4,4,5,1,3,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,7,2,5,4,6,2,3,6,6,1,0,0,2,0,0,1,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,1,3,5,6,1,3,5,6,1,0,1,0,0,0,0,1,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,2,1,4,6,1,4,6,6,0,0,0,55,4,4,0,543,0,552,2,1,1
259,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,3,3,6,1,3,6,5,9,10,8,39,2,7,8,68,0,68,6,7,6
260,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,4,3,5,2,4,5,7,7,5,5,11,1,8,5,527,0,12,5,5,6
261,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,1,3,4,4,2,3,5,6,3,5,2,4,0,129,1,72,0,5,3,3,0
262,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,6,2,4,4,6,1,4,5,6,2,2,1,0,6,97,0,10,0,1,1,1,0
263,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,7,2,3,4,7,2,2,6,6,1,2,0,0,3,28,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,2,3,4,5,3,4,6,7,0,0,0,0,5,4,1,0,0,0,1,0,0
265,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,5,6,2,3,6,7,0,0,0,0,10,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,2,3,3,6,2,3,6,7,0,0,0,0,2,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,7,2,4,4,6,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,5,6,2,3,4,4,1,4,6,6,0,1,0,0,1,0,0,0,0,1,1,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,3,6,2,3,6,6,0,0,1,0,1,0,0,0,1,1,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,3,6,2,5,5,6,0,0,0,0,1,0,0,0,1,0,0,0,1
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,7,1,3,4,5,2,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,6,3,4,4,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,3,3,5,5,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,5,2,4,4,5,3,3,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,6,1,4,3,5,2,4,5,6,1,0,0,0,0,0,0,0,0,0,1,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,7,3,3,4,6,3,4,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,7,2,5,4,5,3,2,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,5,377,3,5,5,2,4,6,6,0,0,1,0,13,513,1,0,0,0,542,0,0
279,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,2,3,5,6,3,3,5,5,5,6,68,5,18,432,4,106,0,5,463,4,6
280,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,5,2,4,4,5,2,2,6,6,1,2,55,1,8,65,2,91,0,0,67,364,1
281,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,1,3,5,7,2,3,6,6,3,2,10,44,9,10,2,13,0,6,10,318,1
282,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,3,3,4,4,2,3,6,6,0,0,0,6,1,3,1,0,0,553,1,40,1
283,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,3,6,1,3,6,6,0,0,0,5,0,0,0,0,0,10,2,10,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,5,5,3,4,4,5,2,2,7,7,0,0,0,0,0,0,0,0,0,2,1,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,3,3,5,6,2,4,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,6,1,2,4,6,1,3,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,2,4,5,5,2,4,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,3,5,2,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,3,3,7,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
